query_id	subject_id	percent_identity	alignment_length	matches
dual_1605	amp_9502	92.59	29	25.0
dual_1605	amp_9505	92.59	29	25.0
dual_1605	amp_9511	92.59	29	25.0
dual_1605	amp_9526	92.59	29	25.0
dual_1605	amp_9556	92.59	29	25.0
dual_1605	amp_9586	92.59	29	25.0
dual_1605	amp_9613	92.59	29	25.0
dual_1605	amp_9614	92.59	29	25.0
dual_1605	amp_9615	92.59	29	25.0
dual_1605	amp_9616	96.3	28	26.0
dual_1605	amp_9619	92.59	29	25.0
dual_1605	amp_9622	92.59	29	25.0
dual_1605	amp_9625	92.59	29	25.0
dual_1605	amp_9631	92.59	29	25.0
dual_1605	amp_9646	92.59	29	25.0
dual_1606	amp_9314	92.59	29	25.0
dual_1606	amp_9317	96.3	28	26.0
dual_1606	amp_9318	92.59	29	25.0
dual_1606	amp_9319	92.59	29	25.0
dual_1606	amp_9320	92.59	29	25.0
dual_1606	amp_9323	92.59	29	25.0
dual_1606	amp_9332	92.59	29	25.0
dual_1606	amp_9341	92.59	29	25.0
dual_1606	amp_9344	92.59	29	25.0
dual_1606	amp_9347	96.3	28	26.0
dual_1606	amp_9348	92.59	29	25.0
dual_1606	amp_9349	92.59	29	25.0
dual_1606	amp_9350	92.59	29	25.0
dual_1606	amp_9353	92.59	29	25.0
dual_1606	amp_9362	92.59	29	25.0
dual_1606	amp_9371	96.3	28	26.0
dual_1606	amp_9372	92.59	29	25.0
dual_1606	amp_9373	92.59	29	25.0
dual_1606	amp_9374	96.3	28	26.0
dual_1606	amp_9375	92.59	29	25.0
dual_1606	amp_9376	92.59	29	25.0
dual_1606	amp_9377	100.0	27	27.0
dual_1606	amp_9378	96.3	28	26.0
dual_1606	amp_9379	96.3	28	26.0
dual_1606	amp_9380	96.3	28	26.0
dual_1606	amp_9381	92.59	29	25.0
dual_1606	amp_9382	92.59	29	25.0
dual_1606	amp_9383	96.3	28	26.0
dual_1606	amp_9384	92.59	29	25.0
dual_1606	amp_9385	92.59	29	25.0
dual_1606	amp_9386	92.59	29	25.0
dual_1606	amp_9389	92.59	29	25.0
dual_1606	amp_9392	96.3	28	26.0
dual_1606	amp_9393	92.59	29	25.0
dual_1606	amp_9394	92.59	29	25.0
dual_1606	amp_9395	92.59	29	25.0
dual_1606	amp_9398	92.59	29	25.0
dual_1606	amp_9401	92.59	29	25.0
dual_1606	amp_9404	92.59	29	25.0
dual_1606	amp_9407	96.3	28	26.0
dual_1606	amp_9408	92.59	29	25.0
dual_1606	amp_9409	92.59	29	25.0
dual_1606	amp_9410	92.59	29	25.0
dual_1606	amp_9413	92.59	29	25.0
dual_1606	amp_9422	92.59	29	25.0
dual_1606	amp_9437	92.59	29	25.0
dual_1606	amp_9467	92.59	29	25.0
dual_1606	amp_9491	92.59	29	25.0
dual_1606	amp_9494	92.59	29	25.0
dual_1606	amp_9497	96.3	28	26.0
dual_1606	amp_9498	92.59	29	25.0
dual_1606	amp_9499	92.59	29	25.0
dual_1606	amp_9500	92.59	29	25.0
dual_1606	amp_9503	92.59	29	25.0
dual_1606	amp_9512	92.59	29	25.0
dual_1606	amp_9527	92.59	29	25.0
dual_1606	amp_9557	92.59	29	25.0
dual_1606	amp_9587	92.59	29	25.0
dual_1606	amp_9611	92.59	29	25.0
dual_1606	amp_9614	92.59	29	25.0
dual_1606	amp_9617	96.3	28	26.0
dual_1606	amp_9618	92.59	29	25.0
dual_1606	amp_9619	92.59	29	25.0
dual_1606	amp_9620	92.59	29	25.0
dual_1606	amp_9623	92.59	29	25.0
dual_1606	amp_9632	92.59	29	25.0
dual_1606	amp_9647	92.59	29	25.0
dual_1607	amp_9312	92.59	29	25.0
dual_1607	amp_9315	92.59	29	25.0
dual_1607	amp_9317	92.59	29	25.0
dual_1607	amp_9318	96.3	28	26.0
dual_1607	amp_9319	92.59	29	25.0
dual_1607	amp_9321	92.59	29	25.0
dual_1607	amp_9324	92.59	29	25.0
dual_1607	amp_9333	92.59	29	25.0
dual_1607	amp_9342	92.59	29	25.0
dual_1607	amp_9345	92.59	29	25.0
dual_1607	amp_9347	92.59	29	25.0
dual_1607	amp_9348	96.3	28	26.0
dual_1607	amp_9349	92.59	29	25.0
dual_1607	amp_9351	92.59	29	25.0
dual_1607	amp_9354	92.59	29	25.0
dual_1607	amp_9363	92.59	29	25.0
dual_1607	amp_9371	92.59	29	25.0
dual_1607	amp_9372	96.3	28	26.0
dual_1607	amp_9373	92.59	29	25.0
dual_1607	amp_9374	92.59	29	25.0
dual_1607	amp_9375	96.3	28	26.0
dual_1607	amp_9376	92.59	29	25.0
dual_1607	amp_9377	96.3	28	26.0
dual_1607	amp_9378	100.0	27	27.0
dual_1607	amp_9379	96.3	28	26.0
dual_1607	amp_9380	92.59	29	25.0
dual_1607	amp_9381	96.3	28	26.0
dual_1607	amp_9382	92.59	29	25.0
dual_1607	amp_9383	92.59	29	25.0
dual_1607	amp_9384	96.3	28	26.0
dual_1607	amp_9385	92.59	29	25.0
dual_1607	amp_9387	92.59	29	25.0
dual_1607	amp_9390	92.59	29	25.0
dual_1607	amp_9392	92.59	29	25.0
dual_1607	amp_9393	96.3	28	26.0
dual_1607	amp_9394	92.59	29	25.0
dual_1607	amp_9396	92.59	29	25.0
dual_1607	amp_9399	92.59	29	25.0
dual_1607	amp_9402	92.59	29	25.0
dual_1607	amp_9405	92.59	29	25.0
dual_1607	amp_9407	92.59	29	25.0
dual_1607	amp_9408	96.3	28	26.0
dual_1607	amp_9409	92.59	29	25.0
dual_1607	amp_9411	92.59	29	25.0
dual_1607	amp_9414	92.59	29	25.0
dual_1607	amp_9423	92.59	29	25.0
dual_1607	amp_9438	92.59	29	25.0
dual_1607	amp_9468	92.59	29	25.0
dual_1607	amp_9492	92.59	29	25.0
dual_1607	amp_9495	92.59	29	25.0
dual_1607	amp_9497	92.59	29	25.0
dual_1607	amp_9498	96.3	28	26.0
dual_1607	amp_9499	92.59	29	25.0
dual_1607	amp_9501	92.59	29	25.0
dual_1607	amp_9504	92.59	29	25.0
dual_1607	amp_9513	92.59	29	25.0
dual_1607	amp_9528	92.59	29	25.0
dual_1607	amp_9558	92.59	29	25.0
dual_1607	amp_9588	92.59	29	25.0
dual_1607	amp_9612	92.59	29	25.0
dual_1607	amp_9615	92.59	29	25.0
dual_1607	amp_9617	92.59	29	25.0
dual_1607	amp_9618	96.3	28	26.0
dual_1607	amp_9619	92.59	29	25.0
dual_1607	amp_9621	92.59	29	25.0
dual_1607	amp_9624	92.59	29	25.0
dual_1607	amp_9633	92.59	29	25.0
dual_1607	amp_9648	92.59	29	25.0
dual_1608	amp_9313	92.59	29	25.0
dual_1608	amp_9316	92.59	29	25.0
dual_1608	amp_9317	92.59	29	25.0
dual_1608	amp_9318	92.59	29	25.0
dual_1608	amp_9319	96.3	28	26.0
dual_1608	amp_9322	92.59	29	25.0
dual_1608	amp_9325	92.59	29	25.0
dual_1608	amp_9334	92.59	29	25.0
dual_1608	amp_9343	92.59	29	25.0
dual_1608	amp_9346	92.59	29	25.0
dual_1608	amp_9347	92.59	29	25.0
dual_1608	amp_9348	92.59	29	25.0
dual_1608	amp_9349	96.3	28	26.0
dual_1608	amp_9352	92.59	29	25.0
dual_1608	amp_9355	92.59	29	25.0
dual_1608	amp_9364	92.59	29	25.0
dual_1608	amp_9371	92.59	29	25.0
dual_1608	amp_9372	92.59	29	25.0
dual_1608	amp_9373	96.3	28	26.0
dual_1608	amp_9374	92.59	29	25.0
dual_1608	amp_9375	92.59	29	25.0
dual_1608	amp_9376	96.3	28	26.0
dual_1608	amp_9377	96.3	28	26.0
dual_1608	amp_9378	96.3	28	26.0
dual_1608	amp_9379	100.0	27	27.0
dual_1608	amp_9380	92.59	29	25.0
dual_1608	amp_9381	92.59	29	25.0
dual_1608	amp_9382	96.3	28	26.0
dual_1608	amp_9383	92.59	29	25.0
dual_1608	amp_9384	92.59	29	25.0
dual_1608	amp_9385	96.3	28	26.0
dual_1608	amp_9388	92.59	29	25.0
dual_1608	amp_9391	92.59	29	25.0
dual_1608	amp_9392	92.59	29	25.0
dual_1608	amp_9393	92.59	29	25.0
dual_1608	amp_9394	96.3	28	26.0
dual_1608	amp_9397	92.59	29	25.0
dual_1608	amp_9400	92.59	29	25.0
dual_1608	amp_9403	92.59	29	25.0
dual_1608	amp_9406	92.59	29	25.0
dual_1608	amp_9407	92.59	29	25.0
dual_1608	amp_9408	92.59	29	25.0
dual_1608	amp_9409	96.3	28	26.0
dual_1608	amp_9412	92.59	29	25.0
dual_1608	amp_9415	92.59	29	25.0
dual_1608	amp_9424	92.59	29	25.0
dual_1608	amp_9439	92.59	29	25.0
dual_1608	amp_9469	92.59	29	25.0
dual_1608	amp_9493	92.59	29	25.0
dual_1608	amp_9496	92.59	29	25.0
dual_1608	amp_9497	92.59	29	25.0
dual_1608	amp_9498	92.59	29	25.0
dual_1608	amp_9499	96.3	28	26.0
dual_1608	amp_9502	92.59	29	25.0
dual_1608	amp_9505	92.59	29	25.0
dual_1608	amp_9514	92.59	29	25.0
dual_1608	amp_9529	92.59	29	25.0
dual_1608	amp_9559	92.59	29	25.0
dual_1608	amp_9589	92.59	29	25.0
dual_1608	amp_9613	92.59	29	25.0
dual_1608	amp_9616	92.59	29	25.0
dual_1608	amp_9617	92.59	29	25.0
dual_1608	amp_9618	92.59	29	25.0
dual_1608	amp_9619	96.3	28	26.0
dual_1608	amp_9622	92.59	29	25.0
dual_1608	amp_9625	92.59	29	25.0
dual_1608	amp_9634	92.59	29	25.0
dual_1608	amp_9649	92.59	29	25.0
dual_1609	amp_9314	92.59	29	25.0
dual_1609	amp_9317	92.59	29	25.0
dual_1609	amp_9320	96.3	28	26.0
dual_1609	amp_9321	92.59	29	25.0
dual_1609	amp_9322	92.59	29	25.0
dual_1609	amp_9323	92.59	29	25.0
dual_1609	amp_9335	92.59	29	25.0
dual_1609	amp_9341	92.59	29	25.0
dual_1609	amp_9344	92.59	29	25.0
dual_1609	amp_9347	92.59	29	25.0
dual_1609	amp_9350	96.3	28	26.0
dual_1609	amp_9351	92.59	29	25.0
dual_1609	amp_9352	92.59	29	25.0
dual_1609	amp_9353	92.59	29	25.0
dual_1609	amp_9365	92.59	29	25.0
dual_1609	amp_9371	96.3	28	26.0
dual_1609	amp_9372	92.59	29	25.0
dual_1609	amp_9373	92.59	29	25.0
dual_1609	amp_9374	96.3	28	26.0
dual_1609	amp_9375	92.59	29	25.0
dual_1609	amp_9376	92.59	29	25.0
dual_1609	amp_9377	96.3	28	26.0
dual_1609	amp_9378	92.59	29	25.0
dual_1609	amp_9379	92.59	29	25.0
dual_1609	amp_9380	100.0	27	27.0
dual_1609	amp_9381	96.3	28	26.0
dual_1609	amp_9382	96.3	28	26.0
dual_1609	amp_9383	96.3	28	26.0
dual_1609	amp_9384	92.59	29	25.0
dual_1609	amp_9385	92.59	29	25.0
dual_1609	amp_9386	92.59	29	25.0
dual_1609	amp_9389	92.59	29	25.0
dual_1609	amp_9392	92.59	29	25.0
dual_1609	amp_9395	96.3	28	26.0
dual_1609	amp_9396	92.59	29	25.0
dual_1609	amp_9397	92.59	29	25.0
dual_1609	amp_9398	92.59	29	25.0
dual_1609	amp_9401	92.59	29	25.0
dual_1609	amp_9404	92.59	29	25.0
dual_1609	amp_9407	92.59	29	25.0
dual_1609	amp_9410	96.3	28	26.0
dual_1609	amp_9411	92.59	29	25.0
dual_1609	amp_9412	92.59	29	25.0
dual_1609	amp_9413	92.59	29	25.0
dual_1609	amp_9425	92.59	29	25.0
dual_1609	amp_9440	92.59	29	25.0
dual_1609	amp_9470	92.59	29	25.0
dual_1609	amp_9491	92.59	29	25.0
dual_1609	amp_9494	92.59	29	25.0
dual_1609	amp_9497	92.59	29	25.0
dual_1609	amp_9500	96.3	28	26.0
dual_1609	amp_9501	92.59	29	25.0
dual_1609	amp_9502	92.59	29	25.0
dual_1609	amp_9503	92.59	29	25.0
dual_1609	amp_9515	92.59	29	25.0
dual_1609	amp_9530	92.59	29	25.0
dual_1609	amp_9560	92.59	29	25.0
dual_1609	amp_9590	92.59	29	25.0
dual_1609	amp_9611	92.59	29	25.0
dual_1609	amp_9614	92.59	29	25.0
dual_1609	amp_9617	92.59	29	25.0
dual_1609	amp_9620	96.3	28	26.0
dual_1609	amp_9621	92.59	29	25.0
dual_1609	amp_9622	92.59	29	25.0
dual_1609	amp_9623	92.59	29	25.0
dual_1609	amp_9635	92.59	29	25.0
dual_1609	amp_9650	92.59	29	25.0
dual_1610	amp_9312	92.59	29	25.0
dual_1610	amp_9315	92.59	29	25.0
dual_1610	amp_9318	92.59	29	25.0
dual_1610	amp_9320	92.59	29	25.0
dual_1610	amp_9321	96.3	28	26.0
dual_1610	amp_9322	92.59	29	25.0
dual_1610	amp_9324	92.59	29	25.0
dual_1610	amp_9336	92.59	29	25.0
dual_1610	amp_9342	92.59	29	25.0
dual_1610	amp_9345	92.59	29	25.0
dual_1610	amp_9348	92.59	29	25.0
dual_1610	amp_9350	92.59	29	25.0
dual_1610	amp_9351	96.3	28	26.0
dual_1610	amp_9352	92.59	29	25.0
dual_1610	amp_9354	92.59	29	25.0
dual_1610	amp_9366	92.59	29	25.0
dual_1610	amp_9371	92.59	29	25.0
dual_1610	amp_9372	96.3	28	26.0
dual_1610	amp_9373	92.59	29	25.0
dual_1610	amp_9374	92.59	29	25.0
dual_1610	amp_9375	96.3	28	26.0
dual_1610	amp_9376	92.59	29	25.0
dual_1610	amp_9377	92.59	29	25.0
dual_1610	amp_9378	96.3	28	26.0
dual_1610	amp_9379	92.59	29	25.0
dual_1610	amp_9380	96.3	28	26.0
dual_1610	amp_9381	100.0	27	27.0
dual_1610	amp_9382	96.3	28	26.0
dual_1610	amp_9383	92.59	29	25.0
dual_1610	amp_9384	96.3	28	26.0
dual_1610	amp_9385	92.59	29	25.0
dual_1610	amp_9387	92.59	29	25.0
dual_1610	amp_9390	92.59	29	25.0
dual_1610	amp_9393	92.59	29	25.0
dual_1610	amp_9395	92.59	29	25.0
dual_1610	amp_9396	96.3	28	26.0
dual_1610	amp_9397	92.59	29	25.0
dual_1610	amp_9399	92.59	29	25.0
dual_1610	amp_9402	92.59	29	25.0
dual_1610	amp_9405	92.59	29	25.0
dual_1610	amp_9408	92.59	29	25.0
dual_1610	amp_9410	92.59	29	25.0
dual_1610	amp_9411	96.3	28	26.0
dual_1610	amp_9412	92.59	29	25.0
dual_1610	amp_9414	92.59	29	25.0
dual_1610	amp_9426	92.59	29	25.0
dual_1610	amp_9441	92.59	29	25.0
dual_1610	amp_9471	92.59	29	25.0
dual_1610	amp_9492	92.59	29	25.0
dual_1610	amp_9495	92.59	29	25.0
dual_1610	amp_9498	92.59	29	25.0
dual_1610	amp_9500	92.59	29	25.0
dual_1610	amp_9501	96.3	28	26.0
dual_1610	amp_9502	92.59	29	25.0
dual_1610	amp_9504	92.59	29	25.0
dual_1610	amp_9516	92.59	29	25.0
dual_1610	amp_9531	92.59	29	25.0
dual_1610	amp_9561	92.59	29	25.0
dual_1610	amp_9591	92.59	29	25.0
dual_1610	amp_9612	92.59	29	25.0
dual_1610	amp_9615	92.59	29	25.0
dual_1610	amp_9618	92.59	29	25.0
dual_1610	amp_9620	92.59	29	25.0
dual_1610	amp_9621	96.3	28	26.0
dual_1610	amp_9622	92.59	29	25.0
dual_1610	amp_9624	92.59	29	25.0
dual_1610	amp_9636	92.59	29	25.0
dual_1610	amp_9651	92.59	29	25.0
dual_1611	amp_9313	92.59	29	25.0
dual_1611	amp_9316	92.59	29	25.0
dual_1611	amp_9319	92.59	29	25.0
dual_1611	amp_9320	92.59	29	25.0
dual_1611	amp_9321	92.59	29	25.0
dual_1611	amp_9322	96.3	28	26.0
dual_1611	amp_9325	92.59	29	25.0
dual_1611	amp_9337	92.59	29	25.0
dual_1611	amp_9343	92.59	29	25.0
dual_1611	amp_9346	92.59	29	25.0
dual_1611	amp_9349	92.59	29	25.0
dual_1611	amp_9350	92.59	29	25.0
dual_1611	amp_9351	92.59	29	25.0
dual_1611	amp_9352	96.3	28	26.0
dual_1611	amp_9355	92.59	29	25.0
dual_1611	amp_9367	92.59	29	25.0
dual_1611	amp_9371	92.59	29	25.0
dual_1611	amp_9372	92.59	29	25.0
dual_1611	amp_9373	96.3	28	26.0
dual_1611	amp_9374	92.59	29	25.0
dual_1611	amp_9375	92.59	29	25.0
dual_1611	amp_9376	96.3	28	26.0
dual_1611	amp_9377	92.59	29	25.0
dual_1611	amp_9378	92.59	29	25.0
dual_1611	amp_9379	96.3	28	26.0
dual_1611	amp_9380	96.3	28	26.0
dual_1611	amp_9381	96.3	28	26.0
dual_1611	amp_9382	100.0	27	27.0
dual_1611	amp_9383	92.59	29	25.0
dual_1611	amp_9384	92.59	29	25.0
dual_1611	amp_9385	96.3	28	26.0
dual_1611	amp_9388	92.59	29	25.0
dual_1611	amp_9391	92.59	29	25.0
dual_1611	amp_9394	92.59	29	25.0
dual_1611	amp_9395	92.59	29	25.0
dual_1611	amp_9396	92.59	29	25.0
dual_1611	amp_9397	96.3	28	26.0
dual_1611	amp_9400	92.59	29	25.0
dual_1611	amp_9403	92.59	29	25.0
dual_1611	amp_9406	92.59	29	25.0
dual_1611	amp_9409	92.59	29	25.0
dual_1611	amp_9410	92.59	29	25.0
dual_1611	amp_9411	92.59	29	25.0
dual_1611	amp_9412	96.3	28	26.0
dual_1611	amp_9415	92.59	29	25.0
dual_1611	amp_9427	92.59	29	25.0
dual_1611	amp_9442	92.59	29	25.0
dual_1611	amp_9472	92.59	29	25.0
dual_1611	amp_9493	92.59	29	25.0
dual_1611	amp_9496	92.59	29	25.0
dual_1611	amp_9499	92.59	29	25.0
dual_1611	amp_9500	92.59	29	25.0
dual_1611	amp_9501	92.59	29	25.0
dual_1611	amp_9502	96.3	28	26.0
dual_1611	amp_9505	92.59	29	25.0
dual_1611	amp_9517	92.59	29	25.0
dual_1611	amp_9532	92.59	29	25.0
dual_1611	amp_9562	92.59	29	25.0
dual_1611	amp_9592	92.59	29	25.0
dual_1611	amp_9613	92.59	29	25.0
dual_1611	amp_9616	92.59	29	25.0
dual_1611	amp_9619	92.59	29	25.0
dual_1611	amp_9620	92.59	29	25.0
dual_1611	amp_9621	92.59	29	25.0
dual_1611	amp_9622	96.3	28	26.0
dual_1611	amp_9625	92.59	29	25.0
dual_1611	amp_9637	92.59	29	25.0
dual_1611	amp_9652	92.59	29	25.0
dual_1612	amp_9314	92.59	29	25.0
dual_1612	amp_9317	92.59	29	25.0
dual_1612	amp_9320	92.59	29	25.0
dual_1612	amp_9323	96.3	28	26.0
dual_1612	amp_9324	92.59	29	25.0
dual_1612	amp_9325	92.59	29	25.0
dual_1612	amp_9338	92.59	29	25.0
dual_1612	amp_9341	92.59	29	25.0
dual_1612	amp_9344	92.59	29	25.0
dual_1612	amp_9347	92.59	29	25.0
dual_1612	amp_9350	92.59	29	25.0
dual_1612	amp_9353	96.3	28	26.0
dual_1612	amp_9354	92.59	29	25.0
dual_1612	amp_9355	92.59	29	25.0
dual_1612	amp_9368	92.59	29	25.0
dual_1612	amp_9371	96.3	28	26.0
dual_1612	amp_9372	92.59	29	25.0
dual_1612	amp_9373	92.59	29	25.0
dual_1612	amp_9374	96.3	28	26.0
dual_1612	amp_9375	92.59	29	25.0
dual_1612	amp_9376	92.59	29	25.0
dual_1612	amp_9377	96.3	28	26.0
dual_1612	amp_9378	92.59	29	25.0
dual_1612	amp_9379	92.59	29	25.0
dual_1612	amp_9380	96.3	28	26.0
dual_1612	amp_9381	92.59	29	25.0
dual_1612	amp_9382	92.59	29	25.0
dual_1612	amp_9383	100.0	27	27.0
dual_1612	amp_9384	96.3	28	26.0
dual_1612	amp_9385	96.3	28	26.0
dual_1612	amp_9386	92.59	29	25.0
dual_1612	amp_9389	92.59	29	25.0
dual_1612	amp_9392	92.59	29	25.0
dual_1612	amp_9395	92.59	29	25.0
dual_1612	amp_9398	96.3	28	26.0
dual_1612	amp_9399	92.59	29	25.0
dual_1612	amp_9400	92.59	29	25.0
dual_1612	amp_9401	92.59	29	25.0
dual_1612	amp_9404	92.59	29	25.0
dual_1612	amp_9407	92.59	29	25.0
dual_1612	amp_9410	92.59	29	25.0
dual_1612	amp_9413	96.3	28	26.0
dual_1612	amp_9414	92.59	29	25.0
dual_1612	amp_9415	92.59	29	25.0
dual_1612	amp_9428	92.59	29	25.0
dual_1612	amp_9443	92.59	29	25.0
dual_1612	amp_9473	92.59	29	25.0
dual_1612	amp_9491	92.59	29	25.0
dual_1612	amp_9494	92.59	29	25.0
dual_1612	amp_9497	92.59	29	25.0
dual_1612	amp_9500	92.59	29	25.0
dual_1612	amp_9503	96.3	28	26.0
dual_1612	amp_9504	92.59	29	25.0
dual_1612	amp_9505	92.59	29	25.0
dual_1612	amp_9518	92.59	29	25.0
dual_1612	amp_9533	92.59	29	25.0
dual_1612	amp_9563	92.59	29	25.0
dual_1612	amp_9593	92.59	29	25.0
dual_1612	amp_9611	92.59	29	25.0
dual_1612	amp_9614	92.59	29	25.0
dual_1612	amp_9617	92.59	29	25.0
dual_1612	amp_9620	92.59	29	25.0
dual_1612	amp_9623	96.3	28	26.0
dual_1612	amp_9624	92.59	29	25.0
dual_1612	amp_9625	92.59	29	25.0
dual_1612	amp_9638	92.59	29	25.0
dual_1612	amp_9653	92.59	29	25.0
dual_1613	amp_9312	92.59	29	25.0
dual_1613	amp_9315	92.59	29	25.0
dual_1613	amp_9318	92.59	29	25.0
dual_1613	amp_9321	92.59	29	25.0
dual_1613	amp_9323	92.59	29	25.0
dual_1613	amp_9324	96.3	28	26.0
dual_1613	amp_9325	92.59	29	25.0
dual_1613	amp_9339	92.59	29	25.0
dual_1613	amp_9342	92.59	29	25.0
dual_1613	amp_9345	92.59	29	25.0
dual_1613	amp_9348	92.59	29	25.0
dual_1613	amp_9351	92.59	29	25.0
dual_1613	amp_9353	92.59	29	25.0
dual_1613	amp_9354	96.3	28	26.0
dual_1613	amp_9355	92.59	29	25.0
dual_1613	amp_9369	92.59	29	25.0
dual_1613	amp_9371	92.59	29	25.0
dual_1613	amp_9372	96.3	28	26.0
dual_1613	amp_9373	92.59	29	25.0
dual_1613	amp_9374	92.59	29	25.0
dual_1613	amp_9375	96.3	28	26.0
dual_1613	amp_9376	92.59	29	25.0
dual_1613	amp_9377	92.59	29	25.0
dual_1613	amp_9378	96.3	28	26.0
dual_1613	amp_9379	92.59	29	25.0
dual_1613	amp_9380	92.59	29	25.0
dual_1613	amp_9381	96.3	28	26.0
dual_1613	amp_9382	92.59	29	25.0
dual_1613	amp_9383	96.3	28	26.0
dual_1613	amp_9384	100.0	27	27.0
dual_1613	amp_9385	96.3	28	26.0
dual_1613	amp_9387	92.59	29	25.0
dual_1613	amp_9390	92.59	29	25.0
dual_1613	amp_9393	92.59	29	25.0
dual_1613	amp_9396	92.59	29	25.0
dual_1613	amp_9398	92.59	29	25.0
dual_1613	amp_9399	96.3	28	26.0
dual_1613	amp_9400	92.59	29	25.0
dual_1613	amp_9402	92.59	29	25.0
dual_1613	amp_9405	92.59	29	25.0
dual_1613	amp_9408	92.59	29	25.0
dual_1613	amp_9411	92.59	29	25.0
dual_1613	amp_9413	92.59	29	25.0
dual_1613	amp_9414	96.3	28	26.0
dual_1613	amp_9415	92.59	29	25.0
dual_1613	amp_9429	92.59	29	25.0
dual_1613	amp_9444	92.59	29	25.0
dual_1613	amp_9474	92.59	29	25.0
dual_1613	amp_9492	92.59	29	25.0
dual_1613	amp_9495	92.59	29	25.0
dual_1613	amp_9498	92.59	29	25.0
dual_1613	amp_9501	92.59	29	25.0
dual_1613	amp_9503	92.59	29	25.0
dual_1613	amp_9504	96.3	28	26.0
dual_1613	amp_9505	92.59	29	25.0
dual_1613	amp_9519	92.59	29	25.0
dual_1613	amp_9534	92.59	29	25.0
dual_1613	amp_9564	92.59	29	25.0
dual_1613	amp_9594	92.59	29	25.0
dual_1613	amp_9612	92.59	29	25.0
dual_1613	amp_9615	92.59	29	25.0
dual_1613	amp_9618	92.59	29	25.0
dual_1613	amp_9621	92.59	29	25.0
dual_1613	amp_9623	92.59	29	25.0
dual_1613	amp_9624	96.3	28	26.0
dual_1613	amp_9625	92.59	29	25.0
dual_1613	amp_9639	92.59	29	25.0
dual_1613	amp_9654	92.59	29	25.0
dual_1614	amp_9313	92.59	29	25.0
dual_1614	amp_9316	92.59	29	25.0
dual_1614	amp_9319	92.59	29	25.0
dual_1614	amp_9322	92.59	29	25.0
dual_1614	amp_9323	92.59	29	25.0
dual_1614	amp_9324	92.59	29	25.0
dual_1614	amp_9325	96.3	28	26.0
dual_1614	amp_9340	92.59	29	25.0
dual_1614	amp_9343	92.59	29	25.0
dual_1614	amp_9346	92.59	29	25.0
dual_1614	amp_9349	92.59	29	25.0
dual_1614	amp_9352	92.59	29	25.0
dual_1614	amp_9353	92.59	29	25.0
dual_1614	amp_9354	92.59	29	25.0
dual_1614	amp_9355	96.3	28	26.0
dual_1614	amp_9370	92.59	29	25.0
dual_1614	amp_9371	92.59	29	25.0
dual_1614	amp_9372	92.59	29	25.0
dual_1614	amp_9373	96.3	28	26.0
dual_1614	amp_9374	92.59	29	25.0
dual_1614	amp_9375	92.59	29	25.0
dual_1614	amp_9376	96.3	28	26.0
dual_1614	amp_9377	92.59	29	25.0
dual_1614	amp_9378	92.59	29	25.0
dual_1614	amp_9379	96.3	28	26.0
dual_1614	amp_9380	92.59	29	25.0
dual_1614	amp_9381	92.59	29	25.0
dual_1614	amp_9382	96.3	28	26.0
dual_1614	amp_9383	96.3	28	26.0
dual_1614	amp_9384	96.3	28	26.0
dual_1614	amp_9385	100.0	27	27.0
dual_1614	amp_9388	92.59	29	25.0
dual_1614	amp_9391	92.59	29	25.0
dual_1614	amp_9394	92.59	29	25.0
dual_1614	amp_9397	92.59	29	25.0
dual_1614	amp_9398	92.59	29	25.0
dual_1614	amp_9399	92.59	29	25.0
dual_1614	amp_9400	96.3	28	26.0
dual_1614	amp_9403	92.59	29	25.0
dual_1614	amp_9406	92.59	29	25.0
dual_1614	amp_9409	92.59	29	25.0
dual_1614	amp_9412	92.59	29	25.0
dual_1614	amp_9413	92.59	29	25.0
dual_1614	amp_9414	92.59	29	25.0
dual_1614	amp_9415	96.3	28	26.0
dual_1614	amp_9430	92.59	29	25.0
dual_1614	amp_9445	92.59	29	25.0
dual_1614	amp_9475	92.59	29	25.0
dual_1614	amp_9493	92.59	29	25.0
dual_1614	amp_9496	92.59	29	25.0
dual_1614	amp_9499	92.59	29	25.0
dual_1614	amp_9502	92.59	29	25.0
dual_1614	amp_9503	92.59	29	25.0
dual_1614	amp_9504	92.59	29	25.0
dual_1614	amp_9505	96.3	28	26.0
dual_1614	amp_9520	92.59	29	25.0
dual_1614	amp_9535	92.59	29	25.0
dual_1614	amp_9565	92.59	29	25.0
dual_1614	amp_9595	92.59	29	25.0
dual_1614	amp_9613	92.59	29	25.0
dual_1614	amp_9616	92.59	29	25.0
dual_1614	amp_9619	92.59	29	25.0
dual_1614	amp_9622	92.59	29	25.0
dual_1614	amp_9623	92.59	29	25.0
dual_1614	amp_9624	92.59	29	25.0
dual_1614	amp_9625	96.3	28	26.0
dual_1614	amp_9640	92.59	29	25.0
dual_1614	amp_9655	92.59	29	25.0
dual_1615	amp_9326	96.3	28	26.0
dual_1615	amp_9327	92.59	29	25.0
dual_1615	amp_9328	92.59	29	25.0
dual_1615	amp_9329	92.59	29	25.0
dual_1615	amp_9332	92.59	29	25.0
dual_1615	amp_9335	92.59	29	25.0
dual_1615	amp_9338	92.59	29	25.0
dual_1615	amp_9341	92.59	29	25.0
dual_1615	amp_9356	96.3	28	26.0
dual_1615	amp_9357	92.59	29	25.0
dual_1615	amp_9358	92.59	29	25.0
